chromosome,start,end,CBR110-15-R3a_log2,CBR110-15-R3a_fold_change,Carmaphycin-R9-2_log2,Carmaphycin-R9-2_fold_change,Doxorubicin16-R2b_log2,Doxorubicin16-R2b_fold_change,NODRUG-GM2_log2,NODRUG-GM2_fold_change
XV,240284,245290,-0.0209,0.986,-0.0317,0.978,-0.0713,0.952,-0.0843,0.943
XV,245290,250296,0.2038,1.152,0.1763,1.130,0.2333,1.176,0.0311,1.022
XV,250296,255302,-0.1804,0.882,-0.1780,0.884,-0.1791,0.883,-0.0249,0.983
XV,255302,260307,-0.0067,0.995,-0.0353,0.976,-0.0281,0.981,-0.0038,0.997
XV,260307,265313,-0.1245,0.917,-0.0558,0.962,-0.1164,0.922,0.0213,1.015
XV,265313,270319,0.0962,1.069,0.0501,1.035,0.1184,1.086,0.0207,1.014
XV,270319,275325,-0.0194,0.987,-0.0629,0.957,0.0657,1.047,-0.0641,0.957
XV,275325,280331,-0.0770,0.948,-0.0604,0.959,-0.0667,0.955,0.0191,1.013
XV,280331,285337,0.0779,1.056,0.0875,1.062,0.1490,1.109,0.0265,1.019
XV,285337,290343,-0.0838,0.944,-0.0830,0.944,-0.0646,0.956,-0.0522,0.964
XV,290343,295349,0.0012,1.001,-0.0353,0.976,-0.0762,0.949,-0.0160,0.989
XV,295349,300355,0.0186,1.013,0.0720,1.051,0.0298,1.021,-0.0686,0.954
XV,300355,305361,0.1806,1.133,0.0613,1.043,0.0941,1.067,0.0654,1.046
XV,305361,310367,0.1407,1.102,0.0327,1.023,0.0031,1.002,0.0404,1.028
XV,310367,315373,-0.0697,0.953,-0.0446,0.970,-0.0001,1.000,0.1004,1.072
XV,315373,320379,-0.1565,0.897,-0.0733,0.950,-0.1903,0.876,0.0074,1.005
XV,320379,325384,0.0570,1.040,0.0395,1.028,0.1132,1.082,-0.0113,0.992
XV,325384,330390,0.1815,1.134,0.0610,1.043,0.2083,1.155,-0.0170,0.988
XV,330390,335396,0.1416,1.103,0.0226,1.016,0.0474,1.033,0.0010,1.001
XV,335396,340402,-0.1513,0.900,-0.1284,0.915,-0.1446,0.905,-0.0140,0.990
XV,340402,345408,0.0544,1.038,-0.0007,1.000,0.0638,1.045,-0.0381,0.974
XV,345408,350414,-0.3146,0.804,-0.3627,0.778,-0.4467,0.734,-0.2252,0.855
XV,350414,355420,-2.1973,0.218,-1.9930,0.251,-2.3843,0.192,-1.7332,0.301
XV,355420,360426,-0.2022,0.869,-0.1020,0.932,-0.1100,0.927,0.0146,1.010
XV,360426,365432,-0.0706,0.952,-0.0828,0.944,-0.0649,0.956,-0.0549,0.963
XV,365432,370438,0.0363,1.025,-0.0770,0.948,-0.0020,0.999,0.0810,1.058
XV,370438,375444,0.0589,1.042,0.0485,1.034,-0.0206,0.986,0.0530,1.037
XV,375444,380450,0.0006,1.000,-0.0139,0.990,-0.0066,0.995,-0.0227,0.984
XV,380450,385455,-0.2508,0.840,-0.2510,0.840,-0.2343,0.850,0.0074,1.005
XV,385455,390461,-0.0502,0.966,-0.0555,0.962,-0.2164,0.861,-0.0228,0.984
XV,390461,395467,-0.0704,0.952,-0.0391,0.973,-0.1099,0.927,0.0006,1.000
XV,395467,400473,0.0958,1.069,0.0194,1.014,0.0617,1.044,-0.0611,0.959
XV,400473,405479,0.0872,1.062,0.0459,1.032,0.0091,1.006,0.0268,1.019
XV,405479,410485,0.1075,1.077,0.0518,1.037,0.0212,1.015,0.0143,1.010
XV,410485,415491,0.0599,1.042,-0.0183,0.987,-0.0104,0.993,0.0092,1.006
XV,415491,420497,-0.1361,0.910,-0.1269,0.916,-0.1230,0.918,0.0167,1.012
XV,420497,425503,-0.0002,1.000,-0.0382,0.974,-0.0479,0.967,-0.0041,0.997
XV,425503,430509,-0.2007,0.870,-0.1689,0.890,-0.1754,0.886,-0.0419,0.971
XV,430509,435515,-0.0641,0.957,-0.1276,0.915,0.0033,1.002,0.0130,1.009
XV,435515,440521,0.0975,1.070,0.0104,1.007,-0.0224,0.985,0.0691,1.049
XV,440521,445527,-0.0410,0.972,-0.1076,0.928,-0.0386,0.974,0.0597,1.042
XV,445527,450532,-0.1751,0.886,-0.2374,0.848,-0.2559,0.837,0.0238,1.017
XV,450532,455538,-0.1826,0.881,-0.1069,0.929,-0.1740,0.886,-0.0010,0.999
XV,455538,460544,0.1980,1.147,0.0762,1.054,0.0890,1.064,0.0079,1.005
XV,460544,465550,-0.2073,0.866,-0.1751,0.886,-0.3470,0.786,0.0000,1.000
XV,465550,470556,0.0987,1.071,-0.0081,0.994,0.0944,1.068,-0.0109,0.992
XV,470556,475562,0.1800,1.133,0.0361,1.025,0.1882,1.139,-0.0270,0.981
XV,475562,480568,-0.2569,0.837,-0.3167,0.803,-0.2473,0.842,-0.0540,0.963
XV,480568,485574,-0.0270,0.981,-0.1087,0.927,0.0029,1.002,-0.0489,0.967
XV,485574,490580,0.0558,1.039,-0.0279,0.981,0.0180,1.013,-0.0480,0.967
XV,490580,495586,-0.0418,0.971,-0.0176,0.988,-0.0351,0.976,0.0269,1.019
XV,495586,500592,0.2072,1.154,0.0922,1.066,0.1999,1.149,0.1026,1.074
XV,500592,505598,0.0226,1.016,0.0208,1.015,-0.0146,0.990,0.0250,1.018
XV,505598,510604,-0.3002,0.812,-0.2650,0.832,-0.3144,0.804,-0.1077,0.928
XV,510604,515609,0.1018,1.073,0.0750,1.053,0.0566,1.040,0.0049,1.003
XV,515609,520615,0.0440,1.031,-0.0368,0.975,-0.0343,0.977,0.0108,1.007
XV,520615,525621,-0.1932,0.875,-0.2286,0.853,-0.1870,0.878,-0.0482,0.967
XV,525621,530627,-0.0283,0.981,-0.0397,0.973,-0.0548,0.963,-0.0234,0.984
XV,530627,535633,-0.0838,0.944,-0.1349,0.911,-0.1504,0.901,0.0801,1.057
XV,535633,540639,0.0534,1.038,-0.0519,0.965,0.0099,1.007,0.0480,1.034
XV,540639,545645,0.1007,1.072,0.1546,1.113,0.0860,1.061,-0.0483,0.967
XV,545645,550651,-0.1026,0.931,-0.1637,0.893,-0.1037,0.931,0.0766,1.055
XV,550651,555657,0.0613,1.043,0.0227,1.016,0.0020,1.001,-0.0386,0.974
XV,555657,560663,0.0052,1.004,0.0184,1.013,0.0354,1.025,0.0145,1.010
XV,560663,565669,0.0980,1.070,0.0232,1.016,0.1420,1.103,-0.0124,0.991
XV,565669,570675,0.0331,1.023,0.0362,1.025,0.0226,1.016,-0.0153,0.989
XV,570675,575681,-0.0200,0.986,-0.0394,0.973,-0.0564,0.962,-0.0350,0.976
XV,575681,580686,-0.0954,0.936,-0.1084,0.928,-0.0954,0.936,-0.0181,0.988
XV,580686,585692,0.1419,1.103,0.0041,1.003,0.0802,1.057,0.0294,1.021
XV,585692,590698,-0.1066,0.929,-0.1337,0.912,-0.1928,0.875,0.0090,1.006
XV,590698,595704,0.1274,1.092,0.0929,1.066,0.0170,1.012,0.0322,1.023
XV,595704,600710,0.7504,1.682,0.6103,1.527,0.6569,1.577,0.2807,1.215
XV,600710,605716,-0.0967,0.935,-0.1495,0.902,-0.1534,0.899,-0.1334,0.912
XV,605716,610722,-0.0011,0.999,-0.0106,0.993,-0.0020,0.999,-0.0116,0.992
XV,610722,615728,0.3124,1.242,0.1932,1.143,0.2483,1.188,-0.0819,0.945
XV,615728,620734,-0.4264,0.744,-0.3542,0.782,-0.5546,0.681,-0.3257,0.798
XV,620734,625740,-2.1804,0.221,-2.0702,0.238,-2.2241,0.214,-1.9713,0.255
XV,625740,630746,0.0614,1.043,-0.0207,0.986,-0.0154,0.989,0.0992,1.071
XV,630746,635752,-0.0608,0.959,-0.0188,0.987,-0.0291,0.980,-0.0554,0.962
XV,635752,640758,-0.0300,0.979,-0.0340,0.977,-0.0190,0.987,-0.0340,0.977
XV,640758,645763,0.0502,1.035,-0.0131,0.991,-0.0157,0.989,-0.0213,0.985
XV,645763,650769,-0.1187,0.921,-0.0701,0.953,-0.0526,0.964,-0.0350,0.976
XV,650769,655775,-0.0917,0.938,-0.1012,0.932,-0.0510,0.965,-0.0028,0.998
XV,655775,660781,0.1016,1.073,0.0202,1.014,0.0273,1.019,0.0739,1.053
XV,660781,665787,0.0357,1.025,-0.0253,0.983,-0.1073,0.928,-0.0395,0.973
XV,665787,670793,-0.2882,0.819,-0.2491,0.841,-0.1749,0.886,-0.1512,0.901
XV,670793,675799,-0.3140,0.804,-0.3748,0.771,-0.3633,0.777,-0.0542,0.963
XV,675799,680805,-0.2358,0.849,-0.2234,0.857,-0.2595,0.835,-0.0515,0.965
XV,680805,685811,0.0244,1.017,-0.0829,0.944,-0.0807,0.946,-0.0328,0.978
XV,685811,690817,-0.2062,0.867,-0.1773,0.884,-0.2472,0.843,0.0040,1.003
XV,690817,695823,-0.1299,0.914,-0.1095,0.927,-0.1261,0.916,-0.0109,0.992
XV,695823,700829,0.0784,1.056,0.0419,1.029,0.0285,1.020,-0.0304,0.979
XV,700829,705835,0.2924,1.225,0.2157,1.161,0.1619,1.119,-0.0524,0.964
XV,705835,710840,0.3122,1.242,0.3207,1.249,0.3441,1.269,0.0800,1.057
XV,710840,715846,-0.2605,0.835,-0.3009,0.812,-0.2265,0.855,-0.0445,0.970
XV,715846,720852,0.0983,1.071,0.0478,1.034,0.0317,1.022,-0.0140,0.990
XV,720852,725858,-0.2492,0.841,-0.2096,0.865,-0.2126,0.863,-0.0657,0.956
XV,725858,730864,0.0619,1.044,0.0686,1.049,0.0935,1.067,0.0208,1.015
XV,730864,735870,0.0618,1.044,0.0434,1.031,-0.0020,0.999,-0.0228,0.984
XV,735870,740876,-0.0183,0.987,-0.1224,0.919,-0.0639,0.957,-0.0533,0.964
XV,740876,745882,0.1560,1.114,0.1929,1.143,0.0931,1.067,0.0271,1.019
XV,745882,750888,-0.2157,0.861,-0.2026,0.869,-0.1609,0.894,0.0403,1.028
XV,750888,755894,-0.0961,0.936,-0.0378,0.974,-0.1018,0.932,-0.0105,0.993
XV,755894,760900,0.1170,1.084,0.1263,1.091,0.0238,1.017,-0.0130,0.991
XV,760900,765906,0.0559,1.039,0.0104,1.007,-0.0078,0.995,-0.0827,0.944
XV,765906,770911,-0.0355,0.976,-0.0532,0.964,0.0747,1.053,-0.0051,0.996
XV,770911,775917,0.0012,1.001,0.0583,1.041,0.0003,1.000,-0.0340,0.977
XV,775917,780923,-0.0502,0.966,-0.0040,0.997,-0.1370,0.909,-0.0523,0.964
XV,780923,785929,-0.4085,0.753,-0.3212,0.800,-0.4075,0.754,0.0214,1.015
XV,785929,790935,-0.0685,0.954,-0.0416,0.972,-0.0928,0.938,0.0428,1.030
XV,790935,795941,0.0194,1.014,0.0543,1.038,0.0191,1.013,0.0159,1.011
XV,795941,800947,-0.0994,0.933,-0.0819,0.945,-0.0995,0.933,0.0115,1.008
XV,800947,805953,0.0195,1.014,0.0242,1.017,0.0388,1.027,0.0142,1.010
XV,805953,810959,-0.0054,0.996,0.0835,1.060,0.0356,1.025,-0.0484,0.967
XV,810959,815965,-0.0135,0.991,0.0045,1.003,-0.0551,0.963,0.0359,1.025
XV,815965,820971,0.0090,1.006,0.0394,1.028,-0.0505,0.966,0.0050,1.003
XV,820971,825977,-0.1343,0.911,-0.1041,0.930,-0.1842,0.880,-0.0092,0.994
XV,825977,830983,0.0022,1.001,-0.0155,0.989,0.0196,1.014,-0.0130,0.991
XV,830983,835988,-0.0476,0.968,-0.0080,0.994,0.0233,1.016,0.0561,1.040
XV,835988,840994,0.0334,1.023,0.0944,1.068,-0.0347,0.976,-0.0124,0.991
XV,840994,846000,-0.0653,0.956,-0.0284,0.980,-0.0964,0.935,0.0150,1.010
XV,846000,851006,0.0272,1.019,0.0725,1.052,0.0481,1.034,-0.0408,0.972
XV,851006,856012,-0.1856,0.879,-0.1589,0.896,-0.1601,0.895,0.0318,1.022
XV,856012,861018,-0.1034,0.931,-0.0419,0.971,-0.0145,0.990,-0.0815,0.945
XV,861018,866024,0.0228,1.016,0.1251,1.091,-0.0169,0.988,0.0324,1.023
XV,866024,871030,0.1792,1.132,0.2033,1.151,0.1852,1.137,-0.0190,0.987
XV,871030,876036,-0.0153,0.989,0.1035,1.074,0.0947,1.068,-0.1120,0.925
XV,876036,881042,-0.1597,0.895,-0.1730,0.887,-0.1389,0.908,-0.0325,0.978
XV,881042,886048,-0.1476,0.903,-0.1214,0.919,-0.0519,0.965,-0.1024,0.931
XV,886048,891054,-0.0817,0.945,-0.1014,0.932,-0.0607,0.959,-0.0910,0.939
XV,891054,896060,-0.1150,0.923,-0.0894,0.940,-0.1115,0.926,-0.0206,0.986
XV,896060,901065,-0.2690,0.830,-0.1494,0.902,-0.1074,0.928,-0.0163,0.989
XV,901065,906071,-0.2346,0.850,-0.1591,0.896,-0.1951,0.873,-0.0133,0.991
XV,906071,911077,-0.0934,0.937,-0.0134,0.991,-0.0639,0.957,0.0397,1.028
XV,911077,916083,0.1318,1.096,0.0750,1.053,0.0714,1.051,0.0576,1.041
XV,916083,921089,0.1656,1.122,0.1449,1.106,0.2250,1.169,0.0621,1.044
XV,921089,926095,-0.0967,0.935,-0.0169,0.988,-0.0326,0.978,-0.0087,0.994
XV,926095,931101,-0.1521,0.900,-0.0555,0.962,-0.0373,0.974,0.0086,1.006
XV,931101,936107,-2.7734,0.146,-2.6966,0.154,-3.0911,0.117,-2.7563,0.148
XV,936107,941113,-0.0684,0.954,-0.0938,0.937,-0.1838,0.880,-0.1867,0.879
XV,941113,946119,-0.1967,0.873,-0.1857,0.879,-0.0836,0.944,-0.0970,0.935
XV,946119,951125,0.0097,1.007,0.0175,1.012,0.0215,1.015,-0.0384,0.974
XV,951125,956131,-0.1019,0.932,-0.0222,0.985,-0.2024,0.869,-0.1517,0.900
XV,956131,961137,-0.1512,0.900,-0.0692,0.953,-0.1016,0.932,-0.0220,0.985
XV,961137,966142,0.2703,1.206,0.2077,1.155,0.3226,1.251,0.0368,1.026
XV,966142,971148,0.0314,1.022,0.0188,1.013,-0.1030,0.931,-0.0147,0.990
XV,971148,976154,0.5978,1.513,0.5048,1.419,0.4992,1.413,0.1205,1.087
XV,976154,981160,-0.0961,0.936,-0.1209,0.920,-0.2781,0.825,-0.0480,0.967
XV,981160,986166,-0.1138,0.924,-0.0352,0.976,-0.2176,0.860,-0.0614,0.958
XV,986166,991172,-0.5928,0.663,-0.2830,0.822,-0.4338,0.740,-0.0333,0.977
XV,991172,996178,-0.0009,0.999,-0.0025,0.998,-0.0697,0.953,-0.0609,0.959
XV,996178,1001184,0.0785,1.056,0.0800,1.057,-0.0020,0.999,-0.0477,0.967
XV,1001184,1006190,0.1281,1.093,0.0403,1.028,0.0199,1.014,-0.0125,0.991
XV,1006190,1011196,0.0748,1.053,0.0146,1.010,-0.0020,0.999,0.0216,1.015
XV,1011196,1016202,0.1011,1.073,0.0039,1.003,0.0362,1.025,0.0011,1.001
XV,1016202,1021208,0.1589,1.116,0.0759,1.054,0.0659,1.047,0.0116,1.008
XV,1021208,1026214,0.3607,1.284,0.2352,1.177,0.2632,1.200,-0.0584,0.960
XV,1026214,1031219,0.2569,1.195,0.0377,1.026,0.0146,1.010,0.0264,1.018
XV,1031219,1036225,0.1904,1.141,-0.0040,0.997,0.0168,1.012,0.0151,1.011
XV,1036225,1041231,0.1120,1.081,-0.0693,0.953,-0.0313,0.979,0.0206,1.014
XV,1041231,1046237,0.2913,1.224,0.0738,1.052,0.1923,1.143,0.0026,1.002
XV,1046237,1051243,0.2080,1.155,-0.0505,0.966,0.1041,1.075,0.0902,1.065
XV,1051243,1056249,0.1814,1.134,-0.0528,0.964,-0.0020,0.999,0.0250,1.017
XV,1056249,1061255,0.1581,1.116,-0.1353,0.910,-0.0373,0.974,-0.0347,0.976
XV,1061255,1066261,0.3837,1.305,0.1584,1.116,0.1972,1.146,0.0073,1.005
XV,1066261,1071267,0.3051,1.235,0.0772,1.055,0.1342,1.097,-0.0216,0.985
XV,1071267,1076273,0.1592,1.117,-0.0475,0.968,-0.1390,0.908,0.0331,1.023
XV,1076273,1081279,0.1711,1.126,-0.0603,0.959,-0.1394,0.908,0.1209,1.087
XV,1081279,1086285,0.8500,1.802,0.5869,1.502,0.6232,1.540,0.3803,1.302
XV,1086285,1091291,0.8788,1.839,0.9408,1.920,0.8336,1.782,0.8835,1.845
XVI,0,4989,0.3677,1.290,0.5446,1.459,0.3707,1.293,0.4034,1.323
XVI,4989,9979,0.6285,1.546,0.4004,1.320,0.3288,1.256,0.1045,1.075
XVI,9979,14969,0.1481,1.108,-0.0499,0.966,-0.1499,0.901,-0.0499,0.966
XVI,14969,19959,0.0667,1.047,-0.1894,0.877,-0.1927,0.875,-0.0077,0.995
XVI,19959,24949,0.2095,1.156,-0.0175,0.988,0.0339,1.024,0.0124,1.009
XVI,24949,29938,0.1891,1.140,0.0313,1.022,0.0394,1.028,0.0236,1.016
XVI,29938,34928,0.1497,1.109,-0.0054,0.996,-0.0450,0.969,-0.0231,0.984
XVI,34928,39918,0.2433,1.184,0.0429,1.030,0.0943,1.068,-0.0079,0.995
XVI,39918,44908,0.2604,1.198,0.0599,1.042,0.1034,1.074,0.0314,1.022
XVI,44908,49898,0.0435,1.031,-0.0434,0.970,-0.0223,0.985,-0.0159,0.989
XVI,49898,54888,0.1003,1.072,-0.0507,0.965,0.0037,1.003,-0.0664,0.955
XVI,54888,59877,0.7589,1.692,0.5560,1.470,0.6505,1.570,0.2045,1.152
XVI,59877,64867,0.6625,1.583,0.5534,1.468,0.5048,1.419,0.2603,1.198
XVI,64867,69857,0.0392,1.028,-0.0771,0.948,-0.1011,0.932,-0.0217,0.985
XVI,69857,74847,-0.1017,0.932,-0.2025,0.869,-0.2521,0.840,-0.0627,0.957
XVI,74847,79837,0.0094,1.007,0.0257,1.018,-0.1664,0.891,-0.0049,0.997
XVI,79837,84826,0.1564,1.115,0.1733,1.128,0.0452,1.032,0.0312,1.022
XVI,84826,89816,0.1946,1.144,0.0850,1.061,0.0577,1.041,-0.0376,0.974
XVI,89816,94806,-0.0253,0.983,-0.0020,0.999,-0.0332,0.977,-0.0402,0.972
XVI,94806,99796,-0.0809,0.945,-0.0998,0.933,-0.1132,0.925,0.0855,1.061
XVI,99796,104786,0.0012,1.001,-0.0148,0.990,-0.0433,0.970,-0.0539,0.963
XVI,104786,109776,-0.1190,0.921,-0.0418,0.971,-0.0697,0.953,0.0124,1.009
XVI,109776,114765,0.1493,1.109,0.1343,1.098,0.1779,1.131,0.0184,1.013
XVI,114765,119755,-0.1256,0.917,0.0200,1.014,-0.1634,0.893,0.0728,1.052
XVI,119755,124745,-0.0068,0.995,-0.0141,0.990,0.1263,1.092,-0.0529,0.964
XVI,124745,129735,0.0012,1.001,-0.0807,0.946,0.0053,1.004,0.0342,1.024
XVI,129735,134725,-0.1054,0.930,-0.0836,0.944,-0.1132,0.925,-0.0650,0.956
XVI,134725,139714,-0.3406,0.790,-0.1758,0.885,-0.2435,0.845,-0.0530,0.964
XVI,139714,144704,-0.1610,0.894,-0.0644,0.956,-0.0241,0.983,0.0961,1.069
XVI,144704,149694,-0.1600,0.895,-0.0040,0.997,-0.0314,0.978,0.0202,1.014
XVI,149694,154684,-0.0739,0.950,0.0278,1.019,-0.0584,0.960,0.0332,1.023
XVI,154684,159674,0.0077,1.005,0.0396,1.028,0.0100,1.007,-0.0254,0.983
XVI,159674,164664,-0.0403,0.972,-0.0047,0.997,-0.0035,0.998,0.0592,1.042
XVI,164664,169653,-0.0033,0.998,-0.0373,0.974,-0.0003,1.000,-0.0749,0.949
XVI,169653,174643,-0.2442,0.844,-0.1750,0.886,-0.2550,0.838,-0.0539,0.963
XVI,174643,179633,0.0360,1.025,0.0441,1.031,0.0962,1.069,0.0602,1.043
XVI,179633,184623,-0.1375,0.909,-0.0981,0.934,-0.0926,0.938,-0.0371,0.975
XVI,184623,189613,-0.2933,0.816,-0.1647,0.892,-0.2311,0.852,0.0000,1.000
XVI,189613,194603,-0.0670,0.955,0.0482,1.034,-0.0061,0.996,-0.0135,0.991
XVI,194603,199592,-0.1130,0.925,-0.0715,0.952,-0.1211,0.919,0.0145,1.010
XVI,199592,204582,0.0236,1.017,0.1242,1.090,0.0445,1.031,0.0365,1.026
XVI,204582,209572,0.0709,1.050,0.0801,1.057,0.0516,1.036,-0.0160,0.989
XVI,209572,214562,-0.1361,0.910,-0.1156,0.923,-0.1401,0.907,-0.0180,0.988
XVI,214562,219552,0.0259,1.018,0.1587,1.116,0.0927,1.066,0.0136,1.009
XVI,219552,224541,-0.1252,0.917,-0.0343,0.977,-0.0811,0.945,0.0000,1.000
XVI,224541,229531,0.0844,1.060,0.1198,1.087,0.0467,1.033,0.0067,1.005
XVI,229531,234521,-0.1751,0.886,0.0178,1.012,-0.0616,0.958,-0.1044,0.930
XVI,234521,239511,0.0597,1.042,0.1137,1.082,0.0975,1.070,0.0081,1.006
XVI,239511,244501,0.1190,1.086,0.1306,1.095,0.0522,1.037,-0.0356,0.976
XVI,244501,249491,-0.0214,0.985,0.0455,1.032,0.0898,1.064,-0.0650,0.956
XVI,249491,254480,-0.1011,0.932,-0.0874,0.941,-0.1349,0.911,-0.0020,0.999
XVI,254480,259470,-0.1496,0.901,-0.1377,0.909,-0.0835,0.944,0.0700,1.050
XVI,259470,264460,-0.1877,0.878,-0.1505,0.901,-0.0016,0.999,-0.0711,0.952
XVI,264460,269450,0.1131,1.082,0.1089,1.078,0.0765,1.054,-0.0668,0.955
XVI,269450,274440,-0.1647,0.892,-0.1074,0.928,-0.0099,0.993,-0.0184,0.987
XVI,274440,279429,-0.0771,0.948,-0.0183,0.987,0.0130,1.009,0.0843,1.060
XVI,279429,284419,-0.1026,0.931,-0.1764,0.885,-0.1220,0.919,0.0022,1.002
XVI,284419,289409,0.1781,1.131,0.1366,1.099,0.1476,1.108,0.0282,1.020
XVI,289409,294399,-0.0270,0.981,0.0327,1.023,0.0809,1.058,-0.0239,0.984
XVI,294399,299389,0.0269,1.019,0.0401,1.028,0.1011,1.073,0.0584,1.041
XVI,299389,304379,-0.2580,0.836,-0.1621,0.894,-0.2285,0.853,0.0473,1.033
XVI,304379,309368,-0.3134,0.805,-0.2953,0.815,-0.3411,0.789,0.0251,1.018
XVI,309368,314358,-0.1370,0.909,-0.0547,0.963,-0.0194,0.987,-0.0440,0.970
XVI,314358,319348,0.0234,1.016,0.0521,1.037,0.0930,1.067,-0.0187,0.987
XVI,319348,324338,-0.0808,0.946,-0.0295,0.980,0.0311,1.022,-0.0422,0.971
XVI,324338,329328,-0.2592,0.836,-0.2741,0.827,-0.2826,0.822,-0.0538,0.963
XVI,329328,334318,0.0631,1.045,-0.0262,0.982,0.0587,1.042,0.0051,1.004
XVI,334318,339307,0.0158,1.011,0.0437,1.031,-0.0236,0.984,-0.0240,0.983
XVI,339307,344297,0.0561,1.040,0.0359,1.025,0.0136,1.009,0.0063,1.004
XVI,344297,349287,-0.1239,0.918,-0.0270,0.981,-0.0697,0.953,-0.0101,0.993
XVI,349287,354277,-0.1860,0.879,-0.2006,0.870,-0.1071,0.928,-0.0359,0.975
XVI,354277,359267,0.1425,1.104,0.0404,1.028,0.0859,1.061,0.0078,1.005
XVI,359267,364256,0.1925,1.143,0.1373,1.100,0.1248,1.090,0.0233,1.016
XVI,364256,369246,-0.0444,0.970,0.0039,1.003,-0.0727,0.951,0.0431,1.030
XVI,369246,374236,-0.1182,0.921,-0.0594,0.960,-0.0196,0.986,0.0764,1.054
XVI,374236,379226,-0.0796,0.946,-0.1689,0.890,-0.0220,0.985,-0.0323,0.978
XVI,379226,384216,-0.0017,0.999,-0.1006,0.933,-0.0012,0.999,-0.0716,0.952
XVI,384216,389206,0.0823,1.059,-0.0459,0.969,0.1196,1.086,0.0746,1.053
XVI,389206,394195,0.1354,1.098,0.1409,1.103,0.1539,1.113,0.0037,1.003
XVI,394195,399185,-0.3445,0.788,-0.2158,0.861,-0.2745,0.827,0.0141,1.010
XVI,399185,404175,-0.0166,0.989,-0.1138,0.924,0.0025,1.002,-0.0387,0.973
XVI,404175,409165,-0.1190,0.921,-0.0856,0.942,-0.0762,0.949,-0.0322,0.978
XVI,409165,414155,-0.1249,0.917,-0.0148,0.990,-0.1533,0.899,-0.0307,0.979
XVI,414155,419144,-0.2849,0.821,-0.1664,0.891,-0.1160,0.923,0.0206,1.014
XVI,419144,424134,-0.0162,0.989,-0.0056,0.996,-0.0020,0.999,0.0402,1.028
XVI,424134,429124,-0.0588,0.960,-0.0703,0.952,-0.1896,0.877,0.0302,1.021
XVI,429124,434114,-0.0387,0.974,-0.0601,0.959,-0.0521,0.965,0.0410,1.029
XVI,434114,439104,0.0857,1.061,0.1205,1.087,0.0766,1.055,-0.0659,0.955
XVI,439104,444094,0.0148,1.010,0.1559,1.114,0.1825,1.135,0.0388,1.027
XVI,444094,449083,-1.9854,0.253,-1.8121,0.285,-2.0377,0.244,-1.6412,0.321
XVI,449083,454073,-0.5894,0.665,-0.5699,0.674,-0.6681,0.629,-0.4328,0.741
XVI,454073,459063,-0.0185,0.987,-0.0795,0.946,-0.0691,0.953,-0.0232,0.984
XVI,459063,464053,-0.0518,0.965,-0.1539,0.899,-0.2087,0.865,-0.0739,0.950
XVI,464053,469043,-0.0230,0.984,-0.0040,0.997,-0.1433,0.905,-0.0355,0.976
XVI,469043,474033,0.1186,1.086,-0.0100,0.993,0.0219,1.015,0.0523,1.037
XVI,474033,479022,0.1163,1.084,0.1189,1.086,0.1301,1.094,0.0031,1.002
XVI,479022,484012,0.0174,1.012,-0.0402,0.973,-0.0375,0.974,-0.0253,0.983
XVI,484012,489002,0.1428,1.104,-0.0050,0.997,0.0719,1.051,0.0348,1.024
XVI,489002,493992,-0.0583,0.960,-0.0515,0.965,-0.0365,0.975,0.0320,1.022
XVI,493992,498982,0.0952,1.068,0.0644,1.046,0.1564,1.114,-0.0655,0.956
XVI,498982,503971,-0.0573,0.961,-0.1071,0.928,-0.1154,0.923,-0.0694,0.953
XVI,503971,508961,-0.2398,0.847,-0.0985,0.934,-0.0728,0.951,0.0507,1.036
XVI,508961,513951,-0.0892,0.940,-0.1238,0.918,-0.0144,0.990,0.0349,1.024
XVI,513951,518941,-0.0433,0.970,-0.0628,0.957,-0.0713,0.952,-0.0841,0.943
XVI,518941,523931,-0.0494,0.966,-0.0810,0.945,-0.0881,0.941,-0.0092,0.994
XVI,523931,528921,-0.2723,0.828,-0.2624,0.834,-0.2697,0.829,-0.0348,0.976
XVI,528921,533910,0.0531,1.037,0.0700,1.050,0.1371,1.100,-0.0295,0.980
XVI,533910,538900,-0.0454,0.969,-0.0637,0.957,0.0151,1.011,0.0098,1.007
XVI,538900,543890,-0.0591,0.960,0.0272,1.019,0.0069,1.005,-0.0885,0.940
XVI,543890,548880,0.0798,1.057,0.0616,1.044,0.1029,1.074,0.0010,1.001
XVI,548880,553870,-0.1265,0.916,-0.1280,0.915,-0.0350,0.976,-0.0302,0.979
XVI,553870,558859,-0.0510,0.965,-0.1658,0.891,-0.0995,0.933,-0.0327,0.978
XVI,558859,563849,-0.1060,0.929,-0.1360,0.910,-0.0758,0.949,-0.0150,0.990
XVI,563849,568839,-0.1587,0.896,-0.1299,0.914,-0.1166,0.922,-0.0356,0.976
XVI,568839,573829,-0.2650,0.832,-0.2514,0.840,-0.2568,0.837,-0.0252,0.983
XVI,573829,578819,-0.0106,0.993,0.0324,1.023,-0.0020,0.999,0.0429,1.030
XVI,578819,583809,0.0895,1.064,-0.0029,0.998,0.1053,1.076,-0.0537,0.963
XVI,583809,588798,0.0072,1.005,-0.0068,0.995,-0.0020,0.999,0.0380,1.027
XVI,588798,593788,0.0599,1.042,0.0461,1.032,0.0462,1.033,-0.0160,0.989
